Channel Title,Channel Username,ID,Message,Date,Media Path,Sender ID,Views,Forwards,Reply To Message ID,Reactions,Reply Count
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4507,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 


 100%ኦርጂናል የት/ቤት ፖርሳ
 እርጥበት ቢነካዉ የማይበላሽ
 ተጨማሪ የምሳ ና የስኪርቢቶ መያዣ የተካተተለት
 ትልቁ መፀሀፍቶችንም መያዝ የሚችል
 በተለያየ የከለር አማራጭ የቀረበ 

               በ 
          2300 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-17 09:31:54+00:00,photos\@modernshoppingcenter_4507.jpg,-1001649695480,15299,10,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C4350>, <telethon.tl.types.ReactionCount object at 0x0000021F526C43D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526C4450>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4504,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል


 ኳሊቲ የምሳ እቃ መያዣ ቦርሳ
 ዉስጡ አሉሚኒየም ስለሆነ አያቀዘቅዝም
 ጠንካራ ዚፕና ማንጠልጠያ ያለዉ
በቬጅ ከለር የቀረበ
 ለማፅዳት ቀላል

                  በ  
          750 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-16 18:59:19+00:00,photos\@modernshoppingcenter_4504.jpg,-1001649695480,14503,48,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C5210>, <telethon.tl.types.ReactionCount object at 0x0000021F526C5290>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4500,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል


 U shapped Stainless Steel Frame Mosquito Net
 ለየት ባለ ዲዛይን የመጣ አጎበር
 ጣሪያው U ቅርፅ ያለው የማይዝግ ኳሊቲ ያለው እቃ
 በቀላሉ የሚገጣጠም እና የሚፈታ
 ለ 1.80 ሜትር እና ለ2.0 ሜትር የሚሆን  የቦታ ጥበት ካለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን
 በተለያየ የከለር አማራጭ የቀረበ
 ለአጠቃቀም ቀላል 

               በ 
          4900 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-16 12:06:43+00:00,photos\@modernshoppingcenter_4500.jpg,-1001649695480,15733,14,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C63D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526C6450>, <telethon.tl.types.ReactionCount object at 0x0000021F526C64D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4496,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል

 የተቀቀለ እንቁላል ቅርፅ ማዉጫ
 በተለያየቅርፅ የሚያወጣ
 ለድንችም የሚሆን
 የማይዝግ
ለአጠቃቀም ቀላል 

               በ
          500 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-16 05:31:28+00:00,photos\@modernshoppingcenter_4496.jpg,-1001649695480,15925,13,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526C7590>, <telethon.tl.types.ReactionCount object at 0x0000021F526C7610>, <telethon.tl.types.ReactionCount object at 0x0000021F526C7690>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4489,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 

 full lunch box package 
 ኳሊቲ የልጆች ምሳቃ  
 ውስጡ እስቴለስ እስቲል ስለሆነ አያቀዘቅዝም፣ለጤናም ተስማሚ ነዉ
 አንድ ትልቅ እና አንድ ትንሽ ምሳቃ የያዘ 
 1ፔርሙዝ የሆነ ሀይላንድ አብሮት ያለው 
 ቢወድቅ የማይሰበር 
 መያዣ ቦርሳ ያለው 
 ቦርሳው ውስጡ አልሙኒየም የሆነ 
 የእስክቢርቶ እና የእስራስ መያዣ ያለው 
 በሴትና በወንድ  ከለር የቀረበ 
 ለአጠቃቀም ሆነ ለአያያዝ ምቹ

የልጆችዎን ጤንነት ይጠብቁ

              በ
         2500 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-09-14 08:35:07+00:00,photos\@modernshoppingcenter_4489.jpg,-1001649695480,16210,32,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D0F90>, <telethon.tl.types.ReactionCount object at 0x0000021F526D1010>, <telethon.tl.types.ReactionCount object at 0x0000021F526D1090>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4484,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 

 Stainless Steel Meatball Maker
 ከፍተኛ ጥራት ያለው  ከማይዝግ ብረት የተሰራ, ደህንነቱ የተጠበቀ, ዝገት-ተከላካይ የሆነ 
 ከፍተኛ-ሙቀትን መቋቋም የሚችል  
 የስጋ ቦሎችን በፍጥነት እና በቀላሉ ይቅረጹ  
 የሜሎን ኳሶችን ፣ የዓሳ ኳሶችን ፣ የስጋ ኳሶችን ፣ ሽሪምፕ ኳሶችን ፣ የሩዝ ኳሶችን ለመስራት ተስማሚ  
 ለአጠቃቀም ቀላል 

           በ
      550 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-09-14 04:11:44+00:00,,-1001649695480,15311,21,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D2650>, <telethon.tl.types.ReactionCount object at 0x0000021F526D26D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4483,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 

 100% ኦርጂናል የቅመም ማስቀመጫ
 ከንፁህ አክሬሊክ የተሰራ
 ክዳኑ ላይ ጎሚኒ ስላለዉ አጥብቆ የሚይዝ 
 የራሱ የሆነ ሰርቢስ ያለው 
 ለቤቶ ተጨማሪ ውበት የሆነ 

                በ
          2000 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-09-13 07:52:38+00:00,photos\@modernshoppingcenter_4483.jpg,-1001649695480,17955,9,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D2F90>, <telethon.tl.types.ReactionCount object at 0x0000021F526D3010>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4482,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 

 ALUMINUM PRESSURE COOKER
 ከንፁህ ወፍራም አልሙኒየም የተሰራ
 ሩዝ፣ አትክልት፣ ስጋ፣ ሾርባ የመሳሰሉትን ለመቀቀል የሚሆን
 አስተማማኝ መዝጊያ ያለው
 አስተማማኝ ማስተንፈሻ የተገጠመለት
 የግፊት መጠቆሚያ የተገጠመለት 

 7ሌትር 3500birr  
 9 ሌትር 3900birr
 11 ሌትር 5100birr 
 15 ሌትር 5500birr  


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-09-12 17:40:58+00:00,photos\@modernshoppingcenter_4482.jpg,-1001649695480,17417,21,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D3A10>, <telethon.tl.types.ReactionCount object at 0x0000021F526D3A90>, <telethon.tl.types.ReactionCount object at 0x0000021F526D3B10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4480,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል


 100% ኮተን የእቃ ማድረቂያ ፎጣ
 በከፍተኛ ሁኔታ እርጥበትን የሚመጥ
 60 ሳ.ሜ.በ 40ሳ.ሜ የሆነ
አንዱ እሽግ 5 ፍሬ የሚይዝ
 በተለያየ አይነት ከለር የቀረበ 

                  በ  
          1200 


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-12 13:08:49+00:00,photos\@modernshoppingcenter_4480.jpg,-1001649695480,17887,13,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D8710>, <telethon.tl.types.ReactionCount object at 0x0000021F526D8790>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4477,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል


 ኳሊቲ የመመገቢያ ሳህኖች 
 ከወፍራም ማይካ የተሰሩ
 ቢወድቅ የማይሰበር
 በሁለት አይነት ከለር የቀረበ 

        በ ፍሬ 
           


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          
                   ሞደርናይዝ ያድርጉ",2024-09-12 05:14:16+00:00,photos\@modernshoppingcenter_4477.jpg,-1001649695480,16110,13,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526D9590>, <telethon.tl.types.ReactionCount object at 0x0000021F526D9610>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4474,"እንዲሁም በነዚሁ ቀናቶች ከ3000ብር በላይ ለሚገዙ ደንበኞቻችን ልዩ የበዓል ስጦታ አዘጋጅተናል 

 ኳሊቲ ፔርሙዝ 
 ውብ ና ማራኪ ፔርሙዝ 
 ውስጡ መስታወት የሆነ 
 ለረጅም ሰዓት የማያቀዘቅዝ
 በ3 አይነት አለር የቀረበ 
       
 ሁለቱንም ሲሆን በ 5000 

 በፍሬ ሲሆን በ
           ትልቁን በ 2700
           ትንሹን በ 2400  


 

 
                      

የመረጡትን እቃ ከታች ባለዉ የቴሌግራም አድራሻ ላይ ፎቶዉን ይላኩልን 


 

አዲስ አበባ ዉስጥ ከ150ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06 

           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2024-09-10 10:47:36+00:00,photos\@modernshoppingcenter_4474.jpg,-1001649695480,16344,15,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DA5D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526DA650>]",0
